id;full_name;age;gender
3027;Павлов Сильвестр Измаилович;36;М
3028;Ольга Николаевна Громова;41;Ж
3029;Белоусова Нонна Ивановна;58;Ж
3030;Марина Эдуардовна Стрелкова;39;Ж
3031;Сысоев Ипполит Владиславович;31;М
3032;Абрамов Тарас Ерофеевич;37;М
3033;Прохорова Оксана Федоровна;32;Ж
3034;Арсений Якубович Хохлов;30;М
3035;Елизавета Викторовна Быкова;51;Ж
3036;Тимофеева Елизавета Вадимовна;59;Ж
3037;Януарий Елизарович Блинов;61;М
3038;Варвара Матвеевна Родионова;32;Ж
3039;Русаков Авксентий Захарьевич;54;М
3040;Рубен Феоктистович Белов;54;М
3041;Беляева Марфа Михайловна;39;Ж
3042;Ширяев Аким Фролович;54;М
3043;Лазарев Никандр Юлианович;48;М
3044;Зоя Натановна Белоусова;62;Ж
3045;Изот Денисович Галкин;37;М
3046;Марк Феликсович Копылов;40;М
3047;Колесникова Наина Николаевна;26;Ж
3048;Ларионова Майя Тимуровна;26;Ж
3049;Ефрем Герасимович Селиверстов;36;М
3050;Епифан Ануфриевич Соколов;61;М
3051;Капитон Феликсович Попов;59;М
3052;Голубева Галина Степановна;65;Ж
3053;Клавдия Игоревна Яковлева;55;Ж
3054;Колобова Анна Борисовна;57;Ж
3055;Лора Руслановна Никонова;47;Ж
3056;Фаина Руслановна Андреева;63;Ж
3057;София Георгиевна Пономарева;25;Ж
3058;Мишин Юлиан Юлианович;46;М
3059;Фомина Наина Даниловна;60;Ж
3060;г-жа Михеева Ангелина Вадимовна;32;Ж
3061;Смирнова Галина Дмитриевна;55;Ж
3062;г-н Капустин Вячеслав Валентинович;52;М
3063;Нонна Вениаминовна Мельникова;49;Ж
3064;Ипат Викторович Егоров;39;М
3065;Федотов Прохор Феодосьевич;50;М
3066;Клавдия Феликсовна Юдина;55;Ж
3067;Зиновий Геннадиевич Брагин;53;М
3068;Василиса Матвеевна Фадеева;65;Ж
3069;Милан Жанович Уваров;37;М
3070;Коновалова Валентина Ефимовна;46;Ж
3071;Бурова Юлия Васильевна;34;Ж
3072;Белоусов Ананий Фокич;60;М
3073;Николаев Ладислав Ефремович;52;М
3074;Вадим Даниилович Уваров;33;М
3075;Голубева Фаина Львовна;62;Ж
3076;Маргарита Максимовна Журавлева;64;Ж
3077;Фокина Лариса Феликсовна;25;Ж
3078;Лариса Анатольевна Крюкова;52;Ж
3079;Татьяна Станиславовна Зайцева;65;Ж
3080;Аникита Георгиевич Пахомов;32;М
3081;Эмилия Болеславовна Морозова;45;Ж
3082;Русакова Лидия Никифоровна;65;Ж
3083;Софрон Антонович Блинов;34;М
3084;Александр Устинович Сергеев;64;М
3085;Осипов Кондратий Георгиевич;64;М
3086;Цветкова Октябрина Семеновна;27;Ж
3087;Мартьян Ефремович Шарапов;31;М
3088;Поликарп Устинович Брагин;41;М
3089;Некрасов Иван Тарасович;36;М
3090;Козлова Фаина Тарасовна;64;Ж
3091;Людмила Николаевна Муравьева;33;Ж
3092;Жданова Элеонора Феликсовна;51;Ж
3093;Аким Елизарович Мухин;25;М
3094;Валентин Брониславович Попов;31;М
3095;Василиса Вениаминовна Афанасьева;61;Ж
3096;Рыбаков Силантий Ермилович;36;М
3097;Никифорова Алевтина Леонидовна;37;Ж
3098;Королев Пахом Демьянович;44;М
3099;Орлов Игорь Юльевич;31;М
3100;Майя Вадимовна Алексеева;48;Ж
3101;Лидия Геннадиевна Стрелкова;37;Ж
3102;Рыбаков Ефим Ярославович;26;М
3103;Овчинникова Елизавета Аскольдовна;28;Ж
3104;Беспалова Евдокия Богдановна;34;Ж
3105;Колобов Велимир Феликсович;27;М
3106;Артем Игнатович Брагин;54;М
3107;Рябова Анжела Вениаминовна;51;Ж
3108;Куликов Бронислав Витальевич;56;М
3109;Аникита Власович Логинов;49;М
3110;Аггей Ерофеевич Соколов;65;М
3111;Николай Демьянович Тетерин;39;М
3112;Онуфрий Евсеевич Шарапов;28;М
3113;Дроздова Иванна Ивановна;25;Ж
3114;Жукова Кира Афанасьевна;32;Ж
3115;Куликова Марина Аскольдовна;50;Ж
3116;Никонов Гаврила Терентьевич;48;М
3117;Глафира Геннадиевна Ларионова;64;Ж
3118;Кира Валентиновна Исакова;35;Ж
3119;Ангелина Ивановна Фомина;58;Ж
3120;Пимен Игнатович Шубин;46;М
3121;Козлов Чеслав Данилович;36;М
3122;Никитин Фадей Денисович;65;М
3123;Марина Викторовна Дмитриева;38;Ж
3124;Анжела Никифоровна Гусева;38;Ж
3125;Фадей Анисимович Степанов;25;М
3126;Тетерин Архип Антонович;27;М
3127;Давыд Глебович Щукин;65;М
3128;Дроздов Фома Чеславович;60;М
3129;Олимпиада Геннадиевна Красильникова;59;Ж
3130;Беляков Ратибор Григорьевич;58;М
3131;Аверкий Васильевич Архипов;41;М
3132;Евпраксия Александровна Воронова;64;Ж
3133;Милица Аскольдовна Шилова;65;Ж
3134;Лукия Тарасовна Савина;47;Ж
3135;Соколов Георгий Юльевич;44;М
3136;Зимин Ерофей Власович;57;М
3137;Варвара Яковлевна Воронцова;65;Ж
3138;Егорова Ия Станиславовна;35;Ж
3139;Евфросиния Альбертовна Смирнова;33;Ж
3140;Людмила Афанасьевна Голубева;27;Ж
3141;Агата Богдановна Антонова;30;Ж
3142;Титов Измаил Вилорович;31;М
3143;Ангелина Федоровна Беспалова;50;Ж
3144;Жуков Всемил Федосеевич;54;М
3145;Князев Ферапонт Жанович;65;М
3146;Елизар Даниилович Сафонов;38;М
3147;Носова Полина Юрьевна;48;Ж
3148;Якушева Лукия Рудольфовна;54;Ж
3149;Кир Устинович Веселов;56;М
3150;Адриан Валентинович Симонов;43;М
3151;Нина Антоновна Федосеева;57;Ж
3152;Олимпиада Анатольевна Никитина;28;Ж
3153;Пелагея Дмитриевна Смирнова;42;Ж
